team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh,team_a_exp_goals,team_b_exp_goals,team_a_exp_goals_ag,team_b_exp_goals_ag,team_a_30_ht,team_b_30_ht,team_a_75_ft,team_b_75_ft
Perth Glory,Melbourne City,1.0,0.08333333333333333,2,0,1,0,0.0,0.6,0.6,0.2,0.4,0.2,1.8,3.4,0.4,2.2,1.4,1.2,0.2,0.4,0.6,0.2,0.0,0.6,0.2,0.4,0.4,0.4,0.2,0.4,0.8,1.0,0.4,0.8,0.2,0.8,0.2,0.4,0.2,0.2,0.4,1.8,0.2,0.6,0.2,1.2,0.8,0.4,0.8,0.4,0.0,0.4,0.4,0.8,0.0,0.6,1.4,1.6,0.2,1.6,1.2,0.0,0.2,1.0,0.8,0.2,0.2,0.0,0.8,0.8,0.2,0.2,9.8,10.4,0.8,1.0,0.8,0.8,0.8,0.6,0.4,0.4,4.8,4.2,0.8,0.8,0.8,0.8,0.8,0.4,5.0,6.2,0.8,1.0,0.6,1.0,0.4,0.8,3.4,5.6,6.4,4.8,0.6,0.8,0.2,0.6,0.2,0.4,0.6,0.8,0.4,0.8,0.2,0.6,0.0,0.2,0.8,1.0,0.6,0.8,0.4,0.6,0.2,0.2,0,11,0,6,0,4,1.27,1.03,1.58,2.02,0.2,0.2,0.4,0.2
Zira,Qabala,0.375,0.625,0,3,0,2,0.6,0.2,0.4,0.8,0.0,0.0,2.4,4.0,1.2,1.0,1.2,3.0,0.4,0.2,0.2,0.6,0.4,0.2,0.4,0.8,0.4,0.2,0.4,0.2,1.0,1.0,0.8,1.0,0.6,1.0,0.0,0.6,0.0,0.2,1.2,2.0,0.6,0.8,0.6,1.2,0.6,0.2,0.6,0.6,0.2,0.2,0.6,1.0,0.4,0.8,1.2,2.0,0.6,0.2,0.6,1.8,0.6,0.2,0.6,0.8,0.0,0.0,0.8,1.0,0.4,0.6,6.2,12.0,0.2,0.8,0.0,0.8,0.0,0.8,0.0,0.8,3.2,3.6,0.6,0.6,0.4,0.4,0.2,0.4,3.0,8.4,0.2,1.0,0.2,1.0,0.0,0.6,2.6,6.8,3.6,7.2,0.2,1.0,0.2,0.6,0.0,0.4,0.8,0.6,0.4,0.4,0.2,0.2,0.0,0.2,0.6,0.6,0.4,0.6,0.2,0.4,0.0,0.4,1,3,1,1,0,2,1.82,1.0,1.11,1.48,0.4,0.8,0.4,0.6
Sumqayıt,Neftçi,0.875,0.25,0,2,0,1,0.0,0.6,1.0,0.2,0.0,0.2,3.0,2.4,0.2,1.4,2.8,1.0,0.0,0.4,0.8,0.0,0.0,0.4,0.8,0.2,0.2,0.6,0.2,0.4,1.0,1.0,0.8,0.6,0.8,0.4,0.4,0.2,0.0,0.2,1.4,1.2,0.0,0.6,1.4,0.6,0.2,0.4,1.0,0.6,0.0,0.4,0.8,0.6,0.4,0.4,1.6,1.2,0.2,0.8,1.4,0.4,0.0,0.8,0.8,0.4,0.2,0.0,1.0,0.8,0.4,0.4,8.5,8.5,0.75,0.5,0.5,0.5,0.5,0.25,0.25,0.25,3.25,4.75,0.75,0.75,0.5,0.75,0.25,0.75,5.25,3.75,0.5,0.5,0.5,0.25,0.5,0.25,6.75,4.0,3.25,4.5,0.75,0.75,0.75,0.25,0.5,0.0,1.0,0.75,0.75,0.75,0.5,0.5,0.0,0.5,0.75,0.75,0.75,0.25,0.5,0.25,0.5,0.25,3,7,0,3,3,4,1.4,1.64,1.99,1.68,0.4,0.4,0.4,0.2
Salernitana,Venezia,0.9,1.0,2,1,1,0,0.2,0.0,0.2,1.0,0.6,0.0,2.8,2.0,1.4,0.4,1.4,1.6,0.0,0.0,0.2,0.6,0.6,0.0,0.4,0.4,0.8,0.4,0.6,0.4,1.0,1.0,0.8,0.4,0.6,0.4,0.4,0.2,0.0,0.0,1.6,0.4,0.6,0.0,1.0,0.4,0.2,0.6,0.4,1.0,0.4,0.0,1.0,0.4,0.4,0.0,1.2,1.6,0.8,0.4,0.4,1.2,0.6,0.2,0.2,0.6,0.4,0.4,0.8,0.8,0.4,0.4,9.8,9.2,0.8,0.6,0.8,0.6,0.8,0.6,0.4,0.4,5.6,4.8,0.8,0.8,0.8,0.8,0.6,0.6,4.2,4.4,0.8,0.8,0.6,0.2,0.2,0.2,6.0,3.0,3.8,6.2,1.0,0.6,0.8,0.2,0.6,0.0,1.0,0.8,0.6,0.2,0.4,0.2,0.4,0.2,0.8,0.8,0.8,0.4,0.6,0.4,0.4,0.0,6,4,4,0,2,4,1.07,1.13,2.3,1.59,0.2,0.0,0.6,0.6
BKMA,Van,0.9,0.8,1,1,1,0,0.2,0.0,0.6,0.6,0.2,0.4,2.8,2.6,1.0,0.4,1.8,2.2,0.0,0.2,0.4,0.6,0.2,0.0,0.4,0.4,0.6,0.4,0.4,0.2,1.0,0.8,0.6,0.6,0.4,0.2,0.4,0.2,0.4,0.2,1.2,1.0,0.4,0.0,0.8,1.0,0.2,0.6,0.6,1.0,0.4,0.0,0.8,0.4,0.4,0.2,1.6,1.6,0.6,0.4,1.0,1.2,0.4,0.2,0.6,0.6,0.2,0.4,0.8,0.8,0.4,0.4,9.2,9.0,0.8,0.8,0.6,0.4,0.4,0.4,0.2,0.4,3.8,4.2,0.8,0.8,0.8,0.8,0.4,0.6,5.4,4.8,0.6,0.4,0.4,0.4,0.4,0.4,3.4,3.2,5.8,5.8,0.4,0.4,0.2,0.4,0.2,0.2,0.6,0.6,0.4,0.2,0.4,0.0,0.4,0.0,0.8,0.6,0.4,0.4,0.4,0.4,0.0,0.4,0,1,0,0,0,1,0.56,1.59,1.08,1.19,0.4,0.4,0.4,0.4
Western Sydney Wanderers,Wellington Phoenix,0.8333333333333334,0.5,1,2,1,1,0.4,0.6,0.0,0.4,0.6,0.0,2.6,3.6,1.6,1.8,1.0,1.8,0.4,0.4,0.2,0.2,0.6,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.8,1.0,0.8,0.8,0.4,0.8,0.4,0.6,0.2,0.4,1.2,1.6,1.2,1.0,0.0,0.6,1.0,0.6,0.2,0.4,0.0,0.2,0.8,0.8,0.2,0.6,1.4,2.0,0.4,0.8,1.0,1.2,0.4,0.4,0.6,0.4,0.2,0.2,0.8,1.0,0.4,0.8,10.6,9.4,1.0,0.8,0.6,0.8,0.6,0.8,0.4,0.4,4.2,4.2,0.6,0.8,0.6,0.6,0.6,0.4,6.4,5.2,1.0,0.8,1.0,0.6,0.8,0.4,5.2,3.4,5.4,6.0,0.6,0.4,0.6,0.4,0.6,0.4,1.0,0.8,0.8,0.6,0.4,0.0,0.2,0.0,1.0,0.4,0.8,0.4,0.6,0.4,0.2,0.4,5,1,2,1,3,0,1.51,1.16,1.73,1.92,0.6,0.2,0.4,0.4
Lille,Monaco,0.5,0.2,1,2,0,1,0.4,0.8,0.2,0.2,0.4,0.0,1.6,3.0,1.2,2.0,0.4,1.0,0.8,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.2,0.6,0.2,0.6,0.6,1.0,0.4,0.6,0.4,0.6,0.2,0.4,0.0,0.4,0.8,1.2,0.4,0.6,0.4,0.6,0.8,0.4,0.6,0.6,0.2,0.4,0.4,0.6,0.2,0.4,0.8,1.8,0.8,1.4,0.0,0.4,1.0,0.6,0.6,0.2,0.0,0.4,0.4,0.8,0.2,0.6,9.8,8.6,0.6,0.6,0.6,0.6,0.4,0.4,0.2,0.4,4.4,3.2,0.6,0.8,0.4,0.4,0.4,0.4,5.4,5.4,0.6,0.6,0.6,0.6,0.4,0.6,5.8,3.4,4.0,5.2,0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.6,0.6,0.4,0.4,0.4,0.2,0.0,1.0,0.8,0.4,0.6,0.4,0.4,0.4,0.2,3,5,2,3,1,2,1.6,1.09,1.07,1.26,0.2,0.2,0.4,0.4
VfL Bochum 1848,DSC Arminia Bielefeld,0.6666666666666666,0.9444444444444444,2,1,1,1,0.2,0.0,0.6,1.0,0.2,0.0,1.6,3.2,0.4,0.2,1.2,3.0,0.2,0.0,0.8,0.8,0.2,0.0,0.4,0.8,0.2,0.2,0.2,0.2,0.8,1.0,0.6,0.8,0.2,0.8,0.0,0.6,0.0,0.0,0.75,1.6,0.25,0.2,0.5,1.4,0.75,0.0,0.75,0.8,0.0,0.2,0.5,1.0,0.25,0.4,0.75,1.6,0.25,0.0,0.5,1.6,0.5,0.2,0.75,1.0,0.25,0.0,0.5,0.8,0.25,0.6,8.6,9.0,0.6,0.6,0.6,0.6,0.4,0.2,0.2,0.2,4.0,4.2,0.6,1.0,0.6,0.8,0.4,0.2,4.6,4.8,0.6,0.6,0.4,0.6,0.2,0.2,5.4,4.2,3.2,4.8,0.6,0.4,0.6,0.4,0.4,0.2,0.8,0.6,0.6,0.4,0.4,0.2,0.4,0.0,1.0,1.0,0.8,0.8,0.4,0.4,0.2,0.2,6,2,4,0,2,2,1.85,0.8,1.93,1.44,0.4,0.4,0.2,0.6
Inter,Empoli,0.1,0.7,4,2,2,2,0.6,0.0,0.2,0.8,0.2,0.2,3.0,1.8,2.2,0.2,0.8,1.6,0.4,0.2,0.2,0.8,0.6,0.0,0.2,0.4,0.4,0.2,0.2,0.2,1.0,0.8,1.0,0.4,0.4,0.2,0.4,0.2,0.2,0.2,1.6,0.8,1.2,0.0,0.4,0.8,0.8,0.4,0.4,1.0,0.0,0.0,0.8,0.6,0.8,0.2,1.4,1.0,1.0,0.2,0.4,0.8,0.6,0.6,0.4,0.8,0.4,0.2,0.6,0.4,0.6,0.2,10.2,8.6,0.8,0.8,0.6,0.8,0.6,0.2,0.6,0.2,5.8,4.4,1.0,0.8,0.8,0.8,0.8,0.6,4.4,4.2,0.8,0.6,0.4,0.4,0.2,0.4,7.4,3.8,2.8,4.8,1.0,0.6,0.8,0.4,0.6,0.4,1.0,0.6,1.0,0.4,0.8,0.2,0.8,0.2,1.0,0.8,0.8,0.6,0.6,0.4,0.2,0.4,14,2,4,0,10,2,2.84,1.68,0.68,1.69,0.4,0.0,0.2,0.2
Genoa,Juventus,0.95,0.2,2,1,0,0,0.4,0.8,0.2,0.0,0.4,0.2,1.4,3.4,0.6,2.2,0.8,1.2,0.8,0.0,0.4,0.0,0.0,0.8,0.2,0.2,0.2,1.0,0.2,0.8,0.6,1.0,0.2,1.0,0.2,0.8,0.2,0.4,0.2,0.2,0.6,1.8,0.2,1.2,0.4,0.6,0.8,0.4,0.8,0.2,0.0,0.6,0.4,0.8,0.2,0.8,0.8,1.6,0.4,1.0,0.4,0.6,0.8,0.4,0.6,0.0,0.2,0.6,0.4,1.0,0.2,0.6,8.4,10.0,0.6,0.8,0.6,0.8,0.2,0.6,0.2,0.2,3.2,4.4,0.8,1.0,0.4,0.4,0.2,0.4,5.2,5.6,0.8,0.6,0.4,0.4,0.4,0.4,2.8,3.8,5.6,6.8,0.2,0.6,0.2,0.2,0.2,0.2,0.4,0.8,0.4,0.6,0.2,0.0,0.2,0.0,0.8,0.8,0.6,0.6,0.2,0.2,0.0,0.2,9,2,7,0,2,2,0.63,1.76,1.62,0.81,0.2,0.8,0.4,0.8
Levante,Real Sociedad,1.0,0.3,2,1,0,0,0.4,0.4,0.4,0.2,0.2,0.4,3.4,2.4,2.0,1.2,1.4,1.2,0.4,0.4,0.0,0.2,0.8,0.4,0.4,0.2,0.6,0.6,0.4,0.4,1.0,0.8,1.0,0.8,0.6,0.4,0.4,0.2,0.4,0.2,0.8,1.6,0.4,1.0,0.4,0.6,0.8,0.6,0.6,0.2,0.2,0.4,0.4,0.8,0.2,0.4,2.6,0.8,1.6,0.2,1.0,0.6,0.4,0.6,0.0,0.8,0.6,0.0,1.0,0.6,1.0,0.2,9.2,11.0,0.6,0.8,0.6,0.6,0.4,0.6,0.2,0.4,3.6,5.2,0.8,1.0,0.4,1.0,0.2,0.6,5.6,5.8,1.0,0.6,0.6,0.6,0.4,0.6,5.2,4.4,4.0,6.6,0.6,0.6,0.4,0.4,0.4,0.2,1.0,1.0,0.2,0.6,0.2,0.4,0.2,0.4,0.8,0.8,0.8,0.6,0.6,0.2,0.4,0.2,7,6,4,3,3,3,1.73,1.44,1.05,1.12,0.2,0.8,1.0,0.4
Brentford,Southampton,0.7,0.75,3,0,2,0,0.4,0.0,0.2,0.4,0.4,0.6,1.2,2.8,0.8,0.8,0.4,2.0,0.8,0.0,0.6,0.4,0.4,0.2,0.2,0.6,0.0,0.6,0.0,0.2,0.6,1.0,0.6,1.0,0.0,0.4,0.0,0.4,0.0,0.0,0.4,1.8,0.0,0.2,0.4,1.6,0.8,0.0,1.0,0.8,0.0,0.2,0.2,1.0,0.2,0.6,0.8,1.0,0.8,0.6,0.0,0.4,1.0,0.8,0.6,0.4,0.0,0.0,0.4,0.8,0.4,0.2,13.0,11.8,1.0,0.8,1.0,0.8,1.0,0.8,0.8,0.8,7.2,5.2,1.0,0.8,1.0,0.6,1.0,0.6,5.8,6.6,0.8,0.8,0.8,0.6,0.6,0.4,5.4,6.8,7.6,5.0,0.6,1.0,0.4,0.8,0.4,0.8,1.0,0.8,0.8,0.8,0.4,0.6,0.2,0.2,1.0,1.0,0.6,1.0,0.4,0.6,0.2,0.4,4,7,2,4,2,3,1.46,0.98,1.02,1.71,0.2,0.6,0.2,0.0
Burnley,Aston Villa,0.8,0.65,1,3,0,2,0.6,0.4,0.4,0.4,0.0,0.2,2.8,2.2,1.2,1.4,1.6,0.8,0.4,0.6,0.4,0.2,0.4,0.4,0.6,0.4,0.2,0.4,0.2,0.4,1.0,0.8,0.8,0.8,0.4,0.6,0.4,0.0,0.2,0.0,1.4,0.8,0.6,0.4,0.8,0.4,0.6,0.8,0.6,0.6,0.2,0.0,0.6,0.6,0.6,0.2,1.4,1.4,0.6,1.0,0.8,0.4,0.8,0.8,0.6,0.2,0.0,0.2,0.6,0.8,0.4,0.4,12.0,11.0,0.8,1.0,0.8,0.8,0.4,0.6,0.4,0.6,6.8,5.4,1.0,1.0,1.0,1.0,0.8,1.0,5.2,5.6,0.6,0.8,0.6,0.6,0.4,0.6,5.6,5.8,6.4,5.2,0.6,0.8,0.6,0.8,0.4,0.6,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.4,0.6,1.0,0.6,0.6,0.2,0.6,0.2,0.6,4,5,4,1,0,4,1.62,0.84,1.29,1.77,0.4,0.2,0.2,0.4
Chelsea,Wolverhampton Wanderers,0.15,0.4,2,2,0,0,0.6,0.2,0.4,0.8,0.0,0.0,3.0,1.4,1.4,0.4,1.6,1.0,0.6,0.2,0.0,0.6,0.4,0.0,0.4,0.2,0.4,0.2,0.4,0.2,1.0,1.0,0.6,0.2,0.4,0.2,0.4,0.0,0.4,0.0,0.8,0.2,0.4,0.2,0.4,0.0,0.8,1.0,0.8,0.8,0.2,0.0,0.2,0.2,0.2,0.0,2.2,1.2,1.0,0.2,1.2,1.0,0.6,0.2,0.2,0.8,0.2,0.0,1.0,1.0,0.6,0.2,10.4,7.2,0.6,0.6,0.6,0.4,0.4,0.0,0.4,0.0,5.4,3.0,0.8,0.6,0.8,0.4,0.6,0.2,5.0,4.2,0.4,0.6,0.4,0.6,0.4,0.4,7.6,3.8,2.8,3.4,0.8,0.6,0.8,0.4,0.8,0.2,1.0,0.6,0.8,0.2,0.8,0.2,0.8,0.0,1.0,1.0,0.8,0.8,0.4,0.6,0.2,0.2,9,3,5,1,4,2,2.37,0.76,1.12,1.85,0.2,0.0,0.8,0.2
Crystal Palace,Watford,0.6,0.95,1,0,1,0,0.2,0.2,0.2,0.6,0.6,0.2,1.2,3.0,0.8,0.6,0.4,2.4,0.6,0.2,0.6,0.6,0.2,0.2,0.0,0.6,0.2,0.4,0.0,0.4,0.6,0.8,0.4,0.8,0.2,0.6,0.0,0.4,0.0,0.2,0.6,2.2,0.6,0.6,0.0,1.6,1.0,0.2,0.6,0.6,0.0,0.4,0.4,0.8,0.2,0.6,0.6,0.8,0.2,0.0,0.4,0.8,0.6,0.4,0.8,1.0,0.0,0.0,0.6,0.6,0.0,0.2,7.2,11.0,0.8,0.6,0.4,0.6,0.0,0.6,0.0,0.6,3.4,5.4,0.6,0.8,0.4,0.8,0.4,0.6,3.8,5.6,0.4,0.8,0.4,0.8,0.4,0.4,3.4,3.0,3.8,8.0,0.6,0.2,0.4,0.0,0.2,0.0,0.6,0.8,0.4,0.8,0.2,0.2,0.0,0.0,0.8,0.8,0.4,0.4,0.4,0.0,0.2,0.0,8,5,6,4,2,1,1.51,1.35,0.9,2.02,0.0,0.4,0.2,0.4
Brighton & Hove Albion,Manchester United,0.5,0.3,4,0,1,0,0.0,0.2,0.6,0.8,0.4,0.0,2.0,4.0,0.4,1.2,1.6,2.8,0.2,0.0,0.8,0.4,0.2,0.2,0.8,0.8,0.2,0.6,0.2,0.6,0.8,1.0,0.8,0.8,0.2,0.8,0.2,0.8,0.0,0.4,1.2,2.2,0.4,0.8,0.8,1.4,0.2,0.2,0.8,0.4,0.2,0.4,0.8,1.0,0.2,0.8,0.8,1.8,0.0,0.4,0.8,1.4,0.2,0.2,1.0,0.8,0.0,0.2,0.8,0.8,0.0,0.6,11.0,9.8,1.0,0.8,1.0,0.6,0.6,0.6,0.6,0.6,4.8,5.0,1.0,0.8,1.0,0.8,0.4,0.6,6.2,4.8,1.0,0.6,0.8,0.4,0.4,0.4,7.4,4.4,3.6,5.4,1.0,0.4,1.0,0.4,1.0,0.4,1.0,1.0,0.8,0.8,0.8,0.2,0.6,0.2,1.0,1.0,1.0,0.4,0.8,0.2,0.4,0.2,7,6,4,2,3,4,1.41,1.21,1.5,1.64,0.4,0.4,0.0,0.6
Liverpool,Tottenham Hotspur,0.1,0.25,1,1,0,0,1.0,0.6,0.0,0.2,0.0,0.2,3.0,3.0,3.0,2.4,0.0,0.6,1.0,0.8,0.0,0.2,0.8,0.8,0.0,0.2,0.0,0.2,0.0,0.2,1.0,0.8,0.8,0.8,0.4,0.6,0.4,0.6,0.2,0.2,1.4,1.6,1.4,1.2,0.0,0.4,1.0,0.8,0.2,0.2,0.0,0.2,0.8,0.8,0.4,0.4,1.6,1.4,1.6,1.2,0.0,0.2,1.0,0.8,0.2,0.2,0.0,0.2,0.8,0.8,0.6,0.4,10.2,11.8,0.8,1.0,0.8,1.0,0.8,0.4,0.6,0.4,5.4,6.0,0.8,1.0,0.8,1.0,0.6,0.6,4.8,5.8,0.4,1.0,0.4,0.8,0.2,0.4,7.8,5.0,2.4,6.8,1.0,0.6,0.6,0.6,0.6,0.4,1.0,1.0,0.8,0.6,0.8,0.4,0.4,0.0,1.0,1.0,0.8,1.0,0.6,0.4,0.4,0.4,11,5,4,1,7,4,2.72,1.23,0.58,0.85,0.2,0.4,0.8,0.4
Brest,Strasbourg,0.55,0.3,0,1,0,0,0.4,0.0,0.4,0.2,0.2,0.8,2.6,1.8,1.2,0.8,1.4,1.0,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.2,0.6,0.6,0.4,0.2,1.0,0.8,0.8,0.6,0.4,0.2,0.2,0.2,0.2,0.0,0.6,0.8,0.2,0.4,0.4,0.4,0.6,0.8,0.8,0.8,0.0,0.2,0.6,0.2,0.0,0.2,2.0,1.0,1.0,0.4,1.0,0.6,0.4,0.4,0.2,0.6,0.4,0.4,1.0,0.6,0.6,0.4,8.8,9.6,0.6,0.6,0.6,0.6,0.4,0.6,0.2,0.4,3.4,4.4,0.6,0.8,0.4,0.6,0.2,0.6,5.4,5.2,0.4,1.0,0.4,0.6,0.4,0.2,3.0,5.6,5.8,4.0,0.6,1.0,0.2,0.6,0.0,0.4,0.8,0.8,0.4,0.8,0.0,0.6,0.0,0.4,0.8,1.0,0.6,0.6,0.4,0.6,0.0,0.6,5,5,4,2,1,3,1.29,1.14,1.14,1.49,0.0,0.2,0.2,0.6
SC Freiburg,FC Union Berlin,0.2222222222222222,0.3888888888888889,1,4,0,3,0.6,0.4,0.2,0.6,0.2,0.0,4.4,2.8,2.6,1.2,1.8,1.6,0.4,0.0,0.0,0.6,0.8,0.4,0.6,0.2,0.6,0.4,0.6,0.4,1.0,1.0,1.0,0.6,1.0,0.6,0.6,0.4,0.6,0.2,1.4,1.0,1.0,0.2,0.4,0.8,0.8,0.6,0.4,0.8,0.0,0.0,0.8,0.6,0.6,0.2,3.0,1.8,1.6,1.0,1.4,0.8,0.4,0.2,0.0,0.6,0.6,0.4,1.0,0.8,0.8,0.4,9.2,9.6,0.6,0.6,0.4,0.6,0.4,0.6,0.4,0.2,4.8,5.2,0.8,0.8,0.8,0.6,0.6,0.6,4.4,4.4,0.8,0.6,0.6,0.4,0.2,0.2,5.0,5.8,4.2,3.8,0.6,0.8,0.6,0.6,0.6,0.4,1.0,0.6,0.6,0.6,0.6,0.6,0.6,0.4,0.8,1.0,0.8,0.8,0.4,0.4,0.2,0.4,5,6,3,4,2,2,1.81,1.17,0.96,1.51,0.2,0.4,0.8,0.4
TSG Hoffenheim,Bayer 04 Leverkusen,0.4444444444444444,0.16666666666666666,2,4,2,1,0.2,0.4,0.4,0.2,0.4,0.4,3.0,2.8,1.4,1.8,1.6,1.0,0.2,0.4,0.2,0.2,0.4,0.6,0.4,0.2,0.8,0.6,0.6,0.4,0.8,0.8,0.8,0.8,0.6,0.4,0.2,0.4,0.2,0.4,1.0,1.2,0.4,0.8,0.6,0.4,0.4,0.6,0.6,0.4,0.4,0.4,0.6,0.6,0.4,0.4,2.0,1.6,1.0,1.0,1.0,0.6,0.4,0.8,0.4,0.4,0.6,0.2,0.6,0.6,0.6,0.6,10.8,9.0,1.0,0.8,1.0,0.6,0.8,0.2,0.8,0.2,5.4,3.4,1.0,0.8,1.0,0.6,1.0,0.2,5.4,5.6,1.0,1.0,0.6,0.6,0.6,0.2,6.2,3.4,4.6,5.6,0.8,0.2,0.6,0.2,0.4,0.2,0.8,1.0,0.6,0.4,0.6,0.2,0.4,0.0,0.8,0.6,0.8,0.4,0.8,0.2,0.8,0.2,6,7,2,3,4,4,2.45,1.31,0.92,1.47,0.4,0.4,0.4,0.6
FC Köln,VfL Wolfsburg,0.3333333333333333,0.7222222222222222,0,1,0,1,0.6,0.0,0.2,0.6,0.2,0.4,2.6,4.2,1.6,1.2,1.0,3.0,0.2,0.0,0.2,0.2,0.4,0.4,0.2,0.8,0.6,0.8,0.4,0.6,1.0,1.0,0.6,1.0,0.4,0.8,0.4,0.6,0.2,0.4,1.2,2.4,0.6,0.6,0.6,1.8,0.4,0.2,0.6,0.6,0.4,0.2,0.6,1.0,0.4,0.6,1.4,1.8,1.0,0.6,0.4,1.2,0.6,0.0,0.4,0.6,0.2,0.4,0.8,1.0,0.2,0.6,11.2,11.4,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.6,3.8,5.6,0.8,1.0,0.8,0.8,0.4,0.8,7.4,5.8,1.0,0.8,0.8,0.8,0.8,0.8,5.8,5.8,5.4,5.6,1.0,1.0,0.8,0.8,0.4,0.4,0.8,1.0,0.4,0.8,0.2,0.6,0.0,0.4,1.0,0.8,1.0,0.8,1.0,0.6,0.8,0.4,9,2,3,0,6,2,1.51,1.44,1.1,1.88,0.4,0.6,0.6,0.8
SpVgg Greuther Fürth,Borussia Dortmund,1.0,0.1111111111111111,1,3,0,1,0.0,0.4,0.6,0.2,0.4,0.4,3.2,2.2,0.6,1.2,2.6,1.0,0.2,0.4,0.4,0.0,0.0,0.2,0.6,0.2,0.6,0.6,0.4,0.2,0.8,1.0,0.8,0.8,0.4,0.2,0.4,0.2,0.4,0.0,2.0,1.2,0.4,0.6,1.6,0.6,0.4,0.6,0.6,0.4,0.4,0.2,0.6,0.8,0.6,0.4,1.2,1.0,0.2,0.6,1.0,0.4,0.4,0.6,0.8,0.4,0.2,0.2,0.6,0.8,0.6,0.2,9.8,9.0,0.8,0.8,0.6,0.8,0.4,0.6,0.4,0.2,5.6,4.0,0.8,0.6,0.8,0.6,0.8,0.6,4.2,5.0,0.6,0.6,0.4,0.4,0.2,0.4,3.4,4.2,6.4,4.8,0.4,0.8,0.4,0.8,0.4,0.0,0.8,0.6,0.6,0.6,0.0,0.4,0.0,0.0,0.6,1.0,0.4,0.8,0.4,0.4,0.4,0.2,5,2,2,0,3,2,1.14,1.82,1.86,1.87,0.2,0.6,0.2,0.6
